web_browser,operating_sys,from_url,to_url,city,time_zone,time_in,time_out,longitude,latitude
Mozilla/5.0 ,,www.facebook.com,nccam.nih.gov,Amsterdam,Europe/Amsterdam,2012-03-16 19:26:11.000,1970-01-16 09:58:33.200,52.349998,4.9167
Mozilla/5.0 , Gecko/20100405 Namoroka/3.6.3,twitter.com,www.nasa.gov,Wellington,Pacific/Auckland,2012-03-16 19:26:11.000,1970-01-16 09:55:28.309,-41.299999,174.783295
Mozilla/4.0 ,,t.co,forecast.weather.gov,Flint,America/New_York,2012-03-16 19:26:13.000,1970-01-16 09:58:45.872,43.026699,-83.703796
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,www.jk-forum.com,www-odi.nhtsa.dot.gov,White Plains,America/New_York,2012-03-16 19:26:13.000,1970-01-16 09:29:46.041,41.029999,-73.7733
Mozilla/5.0 , Gecko/20100405 Namoroka/3.6.3,twitter.com,www.nasa.gov,Wellington,Pacific/Auckland,2012-03-16 19:26:14.000,1970-01-16 09:54:30.810,-41.299999,174.783295
Mozilla/5.0 , Gecko/20100405 Namoroka/3.6.3,twitter.com,www.nasa.gov,Wellington,Pacific/Auckland,2012-03-16 19:26:15.000,1970-01-16 09:58:28.247,-41.299999,174.783295
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28 ,www.theblackriver.net,www.srh.noaa.gov,Seattle,America/Los_Angeles,2012-03-16 19:26:14.000,1970-01-16 05:44:53.937,47.542,-122.312302
Mozilla/5.0 , Gecko/20100405 Namoroka/3.6.3,twitter.com,www.nasa.gov,Wellington,Pacific/Auckland,2012-03-16 19:26:16.000,1970-01-16 09:57:14.915,-41.299999,174.783295
Mozilla/4.0 ,,direct,www.nlm.nih.gov,Benton,America/Chicago,2012-03-16 19:26:19.000,1970-01-16 08:27:50.807,37.075401,-89.536102
Mozilla/5.0 ,,direct,www.mcc.gov,Washington,America/New_York,2012-03-16 19:26:18.000,1970-01-16 09:48:44.979,38.8979,-77.041702
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Acworth,America/New_York,2012-03-16 19:26:21.000,1970-01-16 06:32:43.556,34.1036,-84.637398
Mozilla/5.0 , AppleWebKit/535.11 ,direct,answers.usa.gov,London,Europe/London,2012-03-16 19:26:29.000,1970-01-16 04:19:53.471,51.500198,-0.1262
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.1,www.facebook.com,www.nasa.gov,Thun,Europe/Zurich,2012-03-16 19:26:31.000,1970-01-16 09:58:42.854,46.75,7.6167
Mozilla/5.0 , AppleWebKit/533.1 ,t.co,modis.gsfc.nasa.gov,Westerhaar,Europe/Amsterdam,2012-03-16 19:26:29.000,1970-01-16 09:58:25.486,52.466702,6.6167
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,citizencorps.gov,Louisville,America/New_York,2012-03-16 19:26:31.000,1970-01-16 01:08:29.190,38.2085,-85.691803
Mozilla/4.0 ,,t.co,www.whitehouse.gov,Woodway,America/Chicago,2012-03-16 19:26:33.000,1970-01-16 09:58:31.584,31.5105,-97.264503
Mozilla/5.0 , Gecko/20100101 Firefox/7.0.1,www.facebook.com,www.nasa.gov,Kuala Lumpur,Asia/Kuala_Lumpur,2012-03-16 19:26:33.000,1970-01-16 09:58:42.854,3.1667,101.699997
Mozilla/4.0 ,,t.co,www.nasa.gov,Constanta,Europe/Bucharest,2012-03-16 19:26:34.000,1970-01-16 09:58:42.854,44.1833,28.65
Mozilla/4.0 ,,direct,www.nlm.nih.gov,Benton,America/Chicago,2012-03-16 19:26:34.000,1970-01-16 08:27:50.807,37.075401,-89.536102
Mozilla/5.0 , Gecko/20111212 Firefox/3.6.25,direct,www.nysdot.gov,Philadelphia,America/New_York,2012-03-16 19:26:37.000,1970-01-16 06:32:43.556,39.996799,-75.148499
Mozilla/5.0 , AppleWebKit/534.54.16 ,direct,www.spc.noaa.gov,Concord,America/New_York,2012-03-16 19:26:38.000,1970-01-15 16:55:43.100,35.4198,-80.674797
Mozilla/5.0 , Gecko/2008102920 Firefox/3.0.4 ,t.co,www.usaid.gov,San Jose,America/Los_Angeles,2012-03-16 19:26:39.000,1970-01-16 09:53:00.608,37.387402,-121.902397
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.sba.gov,Washington,America/New_York,2012-03-16 19:26:46.000,1970-01-16 04:33:09.783,38.921299,-77.038597
Mozilla/5.0 , AppleWebKit/535.11 ,direct,brown.senate.gov,Rockville,America/New_York,2012-03-16 19:26:46.000,1970-01-15 12:03:43.276,39.0807,-77.130203
Mozilla/5.0 , AppleWebKit/534.46 ,direct,www.nasa.gov,Tokyo,Asia/Tokyo,2012-03-16 19:26:49.000,1970-01-16 09:54:30.810,35.685001,139.751404
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,citizencorps.gov,Louisville,America/New_York,2012-03-16 19:26:48.000,1970-01-16 01:08:29.233,38.2085,-85.691803
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Angola,America/New_York,2012-03-16 19:26:50.000,1970-01-16 06:32:43.556,42.632599,-79.027802
Mozilla/5.0 , AppleWebKit/533.17.9 ,direct,www.nasa.gov,Chatburn,Europe/London,2012-03-16 19:26:50.000,1970-01-16 09:58:28.247,53.883301,-2.35
Mozilla/5.0 , AppleWebKit/533.1 ,t.co,www.nasa.gov,Burbank,America/Los_Angeles,2012-03-16 19:26:49.000,1970-01-16 09:58:28.247,34.175301,-118.347198
Mozilla/5.0 , Gecko/20111103 Firefox/3.6.24,direct,www.nysdot.gov,Southlake,America/Chicago,2012-03-16 19:26:51.000,1970-01-16 06:32:43.556,32.951599,-97.151497
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,www.facebook.com,www.nasa.gov,Vanda,Europe/Helsinki,2012-03-16 19:26:54.000,1970-01-16 09:58:25.829,60.299999,24.85
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,www.spc.noaa.gov,Brentwood,America/Chicago,2012-03-16 19:26:52.000,1970-01-15 16:55:43.100,35.998501,-86.780602
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Acworth,America/New_York,2012-03-16 19:26:55.000,1970-01-16 06:32:43.556,34.1036,-84.637398
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Acworth,America/New_York,2012-03-16 19:26:55.000,1970-01-16 06:32:43.556,34.1036,-84.637398
Mozilla/5.0 , AppleWebKit/534.54.16 ,t.co,www.sandiego.gov,Poway,America/Los_Angeles,2012-03-16 19:26:54.000,1970-01-15 21:41:06.588,32.977501,-117.023201
Mozilla/4.0 ,,direct,www.fda.gov,Paramus,America/New_York,2012-03-16 19:26:57.000,1970-01-16 01:28:18.479,40.9445,-74.07
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,www.whitehouse.gov,Malden,America/New_York,2012-03-16 19:26:56.000,1970-01-16 09:58:31.584,42.428101,-71.054604
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Acworth,America/New_York,2012-03-16 19:27:00.000,1970-01-16 06:32:43.556,34.1036,-84.637398
Mozilla/4.0 ,,t.co,www.nhtsa.gov,Austin,America/Chicago,2012-03-16 19:27:00.000,1970-01-16 08:33:23.409,30.303699,-97.7696
Mozilla/5.0 ,,www.facebook.com,www.nlm.nih.gov,Benton,America/Chicago,2012-03-16 19:27:01.000,1970-01-16 08:27:50.807,37.075401,-89.536102
Mozilla/4.0 ,,t.co,www.nhtsa.gov,Austin,America/Chicago,2012-03-16 19:27:01.000,1970-01-16 08:33:23.409,30.303699,-97.7696
Mozilla/4.0 ,,direct,www2.ed.gov,Washington,America/New_York,2012-03-16 19:27:00.000,1970-01-16 06:35:47.051,38.909698,-77.023102
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.cdc.gov,Vancouver,America/Vancouver,2012-03-16 19:27:01.000,1970-01-16 09:58:45.096,49.25,-123.133301
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Acworth,America/New_York,2012-03-16 19:27:00.000,1970-01-16 06:32:43.556,34.1036,-84.637398
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Alexandria,America/New_York,2012-03-16 19:27:01.000,1970-01-16 06:32:43.556,38.790901,-77.094704
Mozilla/5.0 , AppleWebKit/533.1 ,m.facebook.com,www.nasa.gov,Brooklyn,America/New_York,2012-03-16 19:27:00.000,1970-01-16 09:58:25.829,40.6525,-73.955399
Mozilla/5.0 ,,t.co,boxer.senate.gov,Washington,America/New_York,2012-03-16 19:27:02.000,1970-01-16 09:58:39.941,38.909698,-77.023102
Mozilla/5.0 , AppleWebKit/533.1 ,m.facebook.com,www.irs.gov,Metter,America/New_York,2012-03-16 19:27:04.000,1970-01-16 09:05:45.636,32.414299,-82.090401
Mozilla/5.0 , AppleWebKit/535.11 ,plus.url.google.com,www.nasa.gov,Langhorne,America/New_York,2012-03-16 19:27:06.000,1970-01-16 09:58:42.854,40.180401,-74.892998
Mozilla/5.0 , AppleWebKit/534.54.16 ,messages.finance.yahoo.com,www.fda.gov,Beeville,America/Chicago,2012-03-16 19:27:07.000,1970-01-16 09:58:31.474,28.473101,-97.7071
Mozilla/5.0 , AppleWebKit/534.46 ,twitter.com,riga.usembassy.gov,Riga,Europe/Riga,2012-03-16 19:27:08.000,1970-01-16 09:57:07.557,56.950001,24.1
Mozilla/5.0 , AppleWebKit/535.11 ,www.huffingtonpost.com,www.cia.gov,San Antonio,America/Chicago,2012-03-16 19:27:09.000,1970-01-15 08:59:24.475,29.515699,-98.362602
Mozilla/4.0 ,,direct,patft.uspto.gov,Brooklyn,America/New_York,2012-03-16 19:27:09.000,1970-01-16 09:22:54.330,40.6525,-73.955399
Mozilla/5.0 , Gecko/20100101 Firefox/11.0,www.facebook.com,www.nasa.gov,Louisville,America/New_York,2012-03-16 19:27:09.000,1970-01-16 09:58:25.829,38.2085,-85.691803
Mozilla/5.0 ,,t.co,www.whitehouse.gov,Washington,America/New_York,2012-03-16 19:27:10.000,1970-01-16 08:53:36.902,38.909698,-77.023102
Mozilla/5.0 , AppleWebKit ,m.facebook.com,www.whitehouse.gov,Lawrenceville,America/New_York,2012-03-16 19:27:10.000,1970-01-16 09:57:04.318,33.9543,-84.010101
Mozilla/5.0 , AppleWebKit/534.46 ,twitter.com,www.nasa.gov,Bologna,Europe/Rome,2012-03-16 19:27:12.000,1970-01-16 09:58:28.247,44.483299,11.3333
Mozilla/5.0 , Gecko/20080201 Firefox,direct,apod.nasa.gov,Stavanger,Europe/Oslo,2012-03-16 19:27:15.000,1970-01-16 09:52:10.604,58.966702,5.75
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.1,www.youtube.com,www.copyright.gov,Moscow,America/New_York,2012-03-16 19:27:16.000,1970-01-16 08:45:39.349,41.312,-75.539497
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,apod.nasa.gov,Mexico,America/Mexico_City,2012-03-16 19:27:16.000,1970-01-16 09:51:12.836,19.4342,-99.138603
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,www.spc.noaa.gov,Madisonville,America/New_York,2012-03-16 19:27:16.000,1970-01-15 16:55:43.100,37.326801,-87.469597
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Fairport,America/New_York,2012-03-16 19:27:21.000,1970-01-16 06:32:43.556,43.100498,-77.426003
Mozilla/5.0 ,,t.co,www.nlm.nih.gov,Dubai,Asia/Dubai,2012-03-16 19:27:26.000,1970-01-16 09:57:24.125,25.252199,55.279999
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,www.defense.gov,Woodhaven,America/New_York,2012-03-16 19:27:28.000,1970-01-16 09:58:16.511,40.6931,-73.857498
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Louisville,America/New_York,2012-03-16 19:27:30.000,1970-01-16 06:32:43.556,38.2085,-85.691803
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Appleton,America/Chicago,2012-03-16 19:27:31.000,1970-01-16 06:32:43.556,44.338501,-88.404198
Mozilla/4.0 ,,direct,www.fbi.gov,Passaic,America/New_York,2012-03-16 19:27:32.000,1970-01-16 09:57:35.047,40.855499,-74.126801
Mozilla/5.0 ,,www.facebook.com,www.army.mil,Watertown,America/New_York,2012-03-16 19:27:32.000,1970-01-16 09:57:09.147,43.9786,-75.900398
Mozilla/5.0 , Gecko/20100101 Firefox/8.0.1,direct,www.baltimorecity.gov,Baltimore,America/New_York,2012-03-16 19:27:33.000,1970-01-16 04:44:30.598,39.316101,-76.575203
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:27:33.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Taranto,Europe/Rome,2012-03-16 19:27:33.000,1970-01-16 09:58:42.854,40.476101,17.2297
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:27:34.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:27:35.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:27:41.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:27:42.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , AppleWebKit ,direct,www.crh.noaa.gov,Fulton,America/Chicago,2012-03-16 19:27:43.000,1970-01-16 09:58:35.247,41.841202,-90.111603
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Kakamigahara,Asia/Tokyo,2012-03-16 19:27:44.000,1970-01-16 09:58:41.292,35.416698,136.866699
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,North Port,America/New_York,2012-03-16 19:27:44.000,1970-01-16 06:32:43.556,27.054501,-82.117302
Mozilla/5.0 , AppleWebKit/535.11 ,www.huffingtonpost.com,www.cia.gov,Jacksonville,America/New_York,2012-03-16 19:27:46.000,1970-01-15 08:59:24.475,30.490101,-81.6717
Mozilla/5.0 , Gecko/20100101 Firefox/10.0,direct,www.nysdot.gov,Fort Lauderdale,America/New_York,2012-03-16 19:27:50.000,1970-01-16 06:32:43.556,26.085199,-80.1754
Mozilla/5.0 , AppleWebKit/534.46 ,direct,www.whitehouse.gov,Collingswood,America/New_York,2012-03-16 19:27:53.000,1970-01-16 09:58:31.584,39.9133,-75.063904
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:27:52.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , AppleWebKit/535.11 ,www.nasa.gov,www.nasa.gov,Kuna,America/Denver,2012-03-16 19:27:55.000,1970-01-16 08:55:25.997,43.4375,-116.323196
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Erie,America/New_York,2012-03-16 19:27:57.000,1970-01-16 06:32:43.556,42.110199,-80.068199
Mozilla/5.0 , Gecko/20120216 Firefox/3.6.27,direct,www.nysdot.gov,Portland,America/Los_Angeles,2012-03-16 19:27:59.000,1970-01-16 06:32:43.556,45.518398,-122.655403
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Acworth,America/New_York,2012-03-16 19:28:00.000,1970-01-16 06:32:43.556,34.1036,-84.637398
Mozilla/5.0 , AppleWebKit/533.17.9 ,direct,www.in.gov,Greenwood,America/Indianapolis,2012-03-16 19:28:00.000,1970-01-16 09:03:56.521,39.605099,-86.144096
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,plus.url.google.com,www.nasa.gov,Papenburg,Europe/Berlin,2012-03-16 19:28:03.000,1970-01-16 09:58:42.854,53.0667,7.4
Mozilla/5.0 ,,www.facebook.com,www.fairfaxcounty.gov,Silver Spring,America/New_York,2012-03-16 19:28:06.000,1970-01-16 09:58:44.753,39.004601,-77.036903
Mozilla/4.0 ,,direct,www.navy.mil,Honolulu,Pacific/Honolulu,2012-03-16 19:28:05.000,1970-01-16 09:58:41.801,21.3139,-157.824493
Mozilla/5.0 , Gecko/20110920 AskTbARS/3.14.1.20007 BRI/1 Firefox/3.6.23,direct,www.nysdot.gov,Elkton,America/New_York,2012-03-16 19:28:06.000,1970-01-16 06:32:43.556,39.617199,-75.867798
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Salisbury,Europe/London,2012-03-16 19:28:06.000,1970-01-16 09:58:42.854,51.0667,-1.7833
Mozilla/5.0 , Gecko/20110920 AskTbARS/3.14.1.20007 BRI/1 Firefox/3.6.23,direct,www.nysdot.gov,Elkton,America/New_York,2012-03-16 19:28:07.000,1970-01-16 06:32:43.556,39.617199,-75.867798
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,www.nasa.gov,Szsfeh,Europe/Budapest,2012-03-16 19:28:05.000,1970-01-15 14:05:16.355,47.200001,18.4167
Mozilla/5.0 , AppleWebKit/534.46 ,twitter.com,www.nasa.gov,Auckland,Pacific/Auckland,2012-03-16 19:28:06.000,1970-01-16 09:58:28.247,-36.866699,174.766693
Mozilla/5.0 , AppleWebKit/534.46 ,direct,www.nasa.gov,Los Angeles,America/Los_Angeles,2012-03-16 19:28:09.000,1970-01-16 09:58:28.247,34.041599,-118.298798
Mozilla/5.0 , AppleWebKit/534.24 ,www.facebook.com,blog.usa.gov,Burgos,Europe/Madrid,2012-03-16 19:28:12.000,1970-01-16 09:57:13.006,42.349998,-3.7
Opera/9.80 , Presto/2.10.229 Version/11.61,direct,apod.nasa.gov,Mexico,America/Mexico_City,2012-03-16 19:28:13.000,1970-01-16 09:51:12.836,19.4342,-99.138603
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Jacksonville,America/New_York,2012-03-16 19:28:13.000,1970-01-16 06:32:43.556,30.143801,-81.5401
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,www.nasa.gov,Delhi,Asia/Calcutta,2012-03-16 19:28:17.000,1970-01-16 09:58:28.247,28.6667,77.216698
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Santa Ana,America/Los_Angeles,2012-03-16 19:28:22.000,1970-01-16 06:32:43.556,33.743801,-117.865799
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Brookline,America/New_York,2012-03-16 19:28:23.000,1970-01-16 06:32:43.556,42.3326,-71.128197
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:28:24.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Cary,America/New_York,2012-03-16 19:28:24.000,1970-01-16 06:32:43.556,35.789501,-78.874298
Mozilla/5.0 , Gecko/20120216 Firefox/3.6.27,direct,www.nysdot.gov,Portland,America/Los_Angeles,2012-03-16 19:28:26.000,1970-01-16 06:32:43.556,45.518398,-122.655403
Mozilla/5.0 , Gecko/20120216 Firefox/3.6.27,direct,www.nysdot.gov,Portland,America/Los_Angeles,2012-03-16 19:28:27.000,1970-01-16 06:32:43.556,45.518398,-122.655403
Mozilla/4.0 ,,direct,www.fda.gov,Paramus,America/New_York,2012-03-16 19:28:29.000,1970-01-16 01:28:18.479,40.9445,-74.07
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,www.facebook.com,clinicaltrials.gov,Fredericksburg,America/New_York,2012-03-16 19:28:28.000,1970-01-16 09:58:30.894,38.302299,-77.484703
Mozilla/5.0 , Gecko/20111212 Firefox/3.6.25,direct,www.nysdot.gov,Philadelphia,America/New_York,2012-03-16 19:28:31.000,1970-01-16 06:32:43.556,39.996799,-75.148499
Mozilla/5.0 ,,t.co,healthfinder.gov,Atlanta,America/New_York,2012-03-16 19:28:30.000,1970-01-16 09:52:35.522,33.7271,-84.578499
Mozilla/5.0 , AppleWebKit/535.2 ,www.facebook.com,www.nasa.gov,Moscow,Europe/Moscow,2012-03-16 19:28:32.000,1970-01-16 09:58:42.854,55.752201,37.615601
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,Tijeras,America/Denver,2012-03-16 19:28:33.000,1970-01-16 06:32:43.556,35.005501,-106.290497
Mozilla/4.0 ,,www.huffingtonpost.com,www.cia.gov,Lexington,America/New_York,2012-03-16 19:28:33.000,1970-01-15 08:59:24.475,33.907501,-81.230103
Mozilla/5.0 , AppleWebKit/533.1 ,direct,www.spc.noaa.gov,Muscle Shoals,America/Chicago,2012-03-16 19:28:36.000,1970-01-15 16:55:31.280,34.7686,-87.558296
Mozilla/5.0 ,,americasgreatoutdoors.tumblr.com,www.nps.gov,Chula Vista,America/Los_Angeles,2012-03-16 19:28:42.000,1970-01-16 09:57:17.216,32.636101,-117.0532
Mozilla/5.0 , AppleWebKit/534.46 ,direct,www.ankenyiowa.gov,Ankeny,America/Chicago,2012-03-16 19:28:43.000,1970-01-16 09:58:42.363,41.7248,-93.6017
Mozilla/5.0 , AppleWebKit/534.54.16 ,www.facebook.com,www.choosemyplate.gov,Amelia,America/New_York,2012-03-16 19:28:45.000,1970-01-16 08:54:04.938,39.0131,-84.204903
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,apod.nasa.gov,Sevilla,Africa/Ceuta,2012-03-16 19:28:46.000,1970-01-16 09:53:02.654,37.377201,-5.9869
Mozilla/5.0 , Gecko/20100101 Firefox/9.0.1,direct,www.nysdot.gov,Dudley,America/New_York,2012-03-16 19:28:47.000,1970-01-16 06:32:43.556,42.059399,-71.9356
Mozilla/4.0 ,,www.groupon.com,www.parks.ca.gov,Chinle,America/Phoenix,2012-03-16 19:28:47.000,1970-01-16 06:15:22.899,36.239101,-109.574699
Mozilla/5.0 , Gecko/20100101 Firefox/8.0.1,direct,www.nysdot.gov,Saint Louis,America/Chicago,2012-03-16 19:28:49.000,1970-01-16 06:32:43.556,38.6385,-90.302597
Mozilla/5.0 , Gecko/20110920 AskTbARS/3.14.1.20007 BRI/1 Firefox/3.6.23,direct,www.nysdot.gov,Elkton,America/New_York,2012-03-16 19:28:49.000,1970-01-16 06:32:43.556,39.617199,-75.867798
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,Carencro,America/Chicago,2012-03-16 19:28:50.000,1970-01-16 06:32:43.556,30.336,-92.046501
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,www.jpl.nasa.gov,Lenexa,America/Chicago,2012-03-16 19:28:56.000,1970-01-16 09:05:30.771,38.9506,-94.779099
Mozilla/5.0 ,,direct,www.whitehouse.gov,Judsonia,America/Chicago,2012-03-16 19:28:58.000,1970-01-16 09:58:42.280,35.393002,-91.669502
Mozilla/4.0 ,,www.usa.gov,answers.usa.gov,Olympia,America/Los_Angeles,2012-03-16 19:28:58.000,1970-01-16 08:27:57.025,46.9781,-122.7024
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Albuquerque,America/Denver,2012-03-16 19:29:00.000,1970-01-16 06:32:43.556,35.150002,-106.5728
Mozilla/5.0 ,,bl133w.blu133.mail.live.com,www.srh.noaa.gov,Lordsburg,America/Denver,2012-03-16 19:29:00.000,1970-01-16 09:43:27.307,32.344398,-108.792603
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Mandeville,America/Chicago,2012-03-16 19:29:03.000,1970-01-16 06:32:43.556,30.3599,-90.048698
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,Carlsbad,America/Los_Angeles,2012-03-16 19:29:06.000,1970-01-16 06:32:43.556,33.115799,-117.287003
Mozilla/5.0 , Gecko/20100101 Firefox/7.0.1,www.facebook.com,www.nasa.gov,Bochum,Europe/Berlin,2012-03-16 19:29:10.000,1970-01-16 09:58:42.854,51.483299,7.2167
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:29:09.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/4.0 ,,t.co,healthfinder.gov,Atlanta,America/New_York,2012-03-16 19:29:13.000,1970-01-16 09:52:35.522,33.8004,-84.386497
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.whitehouse.gov,Evergreen,America/Denver,2012-03-16 19:29:15.000,1970-01-16 09:58:31.584,39.654499,-105.448601
Mozilla/5.0 , AppleWebKit/533.1 ,t.co,www.navy.mil,Ramseur,America/New_York,2012-03-16 19:29:19.000,1970-01-16 09:58:34.164,35.687401,-79.616203
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Krasnodar,Europe/Volgograd,2012-03-16 19:29:22.000,1970-01-16 09:58:42.854,45.032799,38.976898
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,www.usajobs.gov,Fairport,America/New_York,2012-03-16 19:29:24.000,1970-01-16 08:28:11.887,43.100498,-77.426003
Mozilla/5.0 , AppleWebKit/534.52.7 ,t.co,www.fairfaxcounty.gov,Washington,America/New_York,2012-03-16 19:29:27.000,1970-01-16 09:58:36.658,38.909698,-77.023102
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Beatrice,America/Chicago,2012-03-16 19:29:31.000,1970-01-16 06:32:43.556,40.255299,-96.7089
Mozilla/5.0 , AppleWebKit/534.46 ,twitter.com,www.fda.gov,High Wycombe,Europe/London,2012-03-16 19:29:31.000,1970-01-16 09:58:36.302,51.633301,-0.7667
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:29:35.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , AppleWebKit/535.1 ,www.facebook.com,www.nasa.gov,Lisbon,Europe/Lisbon,2012-03-16 19:29:35.000,1970-01-16 09:58:42.854,38.716702,-9.1333
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Louisville,America/New_York,2012-03-16 19:29:35.000,1970-01-16 06:32:43.556,38.2085,-85.691803
Mozilla/5.0 , Gecko/20100101 Firefox/7.0.1,t.co,apps.mhf.dod.mil,Washington,America/New_York,2012-03-16 19:29:37.000,1970-01-16 09:58:31.347,38.909698,-77.023102
Mozilla/4.0 ,,www.huffingtonpost.com,www.cia.gov,Arizona City,America/Phoenix,2012-03-16 19:29:37.000,1970-01-15 08:59:24.475,32.765301,-111.658798
Mozilla/5.0 , Gecko/20100101 Firefox/9.0.1,direct,www.nysdot.gov,Houston,America/Chicago,2012-03-16 19:29:37.000,1970-01-16 06:32:43.556,29.7078,-95.473701
Mozilla/5.0 , Gecko/20070515 Firefox/2.0.0.4,direct,www.usa.gov,Madrid,Europe/Madrid,2012-03-16 19:29:36.000,1970-01-16 08:55:11.845,40.400002,-3.6833
Mozilla/5.0 , AppleWebKit ,m.facebook.com,www.fairfaxcounty.gov,Springfield,America/New_York,2012-03-16 19:29:37.000,1970-01-16 09:58:44.753,38.770599,-77.215698
